LANGUAGE, French,
STRS_inv_item_stopsign_info,"Un panneau d'arret. Pour le placer, appuyez utilisation. Pour l'enlever, marcher jusqu'a lui et selectionnez l'action correspondante. Il peut egalement etre ouvert et fermer par le menu d'action.",
STRS_inv_item_BigbagfenceCorner_info,"Un mur de sacs de sable (coin). Pour le placer, appuyez utilisation. Pour l'enlever, marcher jusqu'a lui et selectionnez l'action correspondante. Il peut egalement etre ouvert et fermer par le menu d'action..",
STRS_inv_item_bigbagfence_info,"A Sandbag Wall. To place it, press use. To remove it, walk up to it and select the corresponding action. It can also be opened and closed via the action menu.",
STRS_inv_item_bigbagfenceRound_info,"A Sandbag Wall (round). To place it, press use. To remove it, walk up to it and select the corresponding action. It can also be opened and closed via the action menu.",
STRS_inv_item_bunkersmall_info,"A Bunker. To place it, press use. To remove it, walk up to it and select the corresponding action. It can also be opened and closed via the action menu.",
STRS_inv_item_danger_info,"A Danger sign. To place it, press use. To remove it, walk up to it and select the corresponding action. It can also be opened and closed via the action menu.",
STRS_inv_item_land_ladder_half_info,"A ladder to climb into buildings. To place it, press use. To remove it, walk up to it and select the corresponding action.",
STRS_inv_item_roadcone_info," Road Cone. To place it, go into your inventory and press use, to pick it up hover over it.",
STRS_inv_item_factory_info,"Factory. Go  into inventory and press use to place it, to pick it up hover over it.",
STRS_inv_item_officebuilding_info,"Immeuble de bureaux. Allez dans l'inventaire et appuyez sur l'utilisation de l'article, pour ramasser planer sur l'element
STRS_inv_item_barrack_info,"Barrack. Allez dans votre inventaire et appuyez sur l'utilisation de l'objet a placer, a ramasser planer sur l'element..",
STRS_inv_item_smallhouse_info,"Petite Maison. Allez dans votre inventaire et appuyez sur l'utilisation de l'objet a placer, a ramasser en vol stationnaire au-dessus.",
STRS_inv_item_sperre_nomoney,Vous ne pouvez pas faire ce barrage.,
STRS_inv_item_sperre_built,Vous avez construit un barrage,
STRS_inv_item_sperre_moved,S'il vous plait attendre quelques secondes pour que le barrage a etre deplace.,
STRS_inv_item_sperre_invcl,Vous ne pouvez pas placer un barrage de l'interieur d'un vehicule.,
STRS_inv_item_sperre_hiernicht,Vous ne pouvez pas placer l'objet dans ce domaine.,
STRS_inv_item_handy,Iphone 57s,
STRS_inv_item_handy_info,L'utilisation d'un telephone mobile, vous pouvez envoyer des messages prives d'autres joueurs. Lorsque vous l'utilisez,
STRS_inv_item_handy_keingeld,Vous ne pouvez pas envoyer de SMS.,
STRS_inv_item_handy_gesendet,Vous avez envoyer un SMS a %1.,
STRS_inv_item_handy_nachricht,%2 vous a envoyer un SMS: %1,
STRS_inv_item_handy_nichterreicht,%1 vous n'aver pas de telephone.,
STRS_inv_item_handy_leermsg,Vous ne pouvez envoyer un sms vide.,
STRS_inv_item_handy_noplayer,Le joueur selectionner n'est plus en jeu.,
STRS_inv_item_handy_text_zu_lang,Le message est trop long.,
STRS_inv_item_Weapons,Container full of eastern weapons,
STRS_inv_item_vclammo,Munition de vehicule,
STRS_inv_item_vclammo_info,Munitions pour armes fixes sur les vehicules. Utilisez une telle boite dans les vehicules pour remplir les munitions du vehicule.,
STRS_inv_item_vclammo_nomg,Ce vehicule n'a pas une arme qui peut etre rearmer.,
STRS_inv_item_vclammo_rearmed,Vous rearmer le vehicule.,
STRS_inv_item_vclammo_novehicle,Vous n'etes pas dans le vehicule .,
STRS_inv_item_objs,Objet,
STRS_inv_item_objs_info,Utilisez cet objet pour frayer il.,
STRS_inv_item_obj_take,Supprimer objet,
STRS_inv_item_obj_packed,Vous avez pris cet objet.,
STRS_inv_item_obj_invcl,Vous ne pouvez pas placer l'objet tout en etant dans un vehicule.,
STRS_inv_item_obj_hiernicht,Vous ne pouvez pas placer cet objet ici.,
STRS_inv_item_obj_bauen,L'objet sapwn dans cinq seconde,
STRS_inv_item_obj_toomany,Vous avez deja placer trop objets.,
STRS_inv_item_obj_cantpack,Vous ne pouvez pas supprimer cet objet! Verifiez votre poids?,
STRS_inv_item_fernbombe,Telecommander la voiture pieger,
STRS_inv_item_fernbombe_info,A Car-Bomb. It explodes when you use the remote control.\n\nTo plant the bomb; get in the car,
STRS_inv_item_zeitbombe,Voiture pieger avec timer,
STRS_inv_item_zeitbombe_info,A Car-Bomb. It explodes when the timer reaches 0.\n\nTo plant the bomb,
STRS_inv_item_enginebombe,Allumer la voiture pieger,
STRS_inv_item_enginebombe_info,"A Car-Bomb. It explodes if the car this bomb is attached to starts the engine.\n\nTo plant the bomb, get in the car, open the inventory, choose the bomb and press >use<. The Bomb is now activated! Other player in the car will be noticed when you place a bomb. To deactivate the bomb, just use the entry from your action menu, you will get the bomb back in your inventory.",
STRS_inv_item_fernzuender,Bombe telecommande,
STRS_inv_item_zuender_info,Use it to blow the bomb connected with this control up. Drop it to deactivate the bomb.,
STRS_inv_item_speedbombe,Voiture-bombe avec l'activation de la vitesse,
STRS_inv_item_speedbombe_info,"A Car-Bomb. It activates when the player drives faster than the speed you selected, and will explode when he drives slower.\n\nTo plant the bomb, get in the car, open the inventory, choose the bomb and press >use<. In the following dialogue you can configure the bomb! Other player in the car will be noticed when you place a bomb. To deactivate the bomb, just use the entry from your actionmenu, you will get the bomb back in your inventory.",
STRS_inv_item_vehiclebomb_action_deactivate,Desactiver la bombe,
STRS_inv_item_vehiclebomb_action_changetimer,Changer le timer,
STRS_inv_item_vehiclebomb_timebombconfig_sec,%1 sec,
STRS_inv_item_vehiclebomb_speedbombconfig_kmh,%1 kph,
STRS_inv_item_vehiclebomb_notinvehicle,Vous devez etre dans un vehicule a utiliser la voiture pieger,
STRS_inv_item_vehiclebomb_legen_gesehen, Vous avez vu %1 Planter une bombe sur un vehicul!,
STRS_inv_item_vehiclebomb_notexist,La bombe n'existe pas.,
STRS_inv_item_vehiclebomb_changed,Temps restant fixer a %1 seconds.,
STRS_inv_item_vehiclebomb_defused,Bombe desamorcer.,
STRS_inv_item_vehiclebomb_changetimer,Changer Timer,
STRS_inv_item_vehiclebomb_sec,%1 seconde,
STRS_inv_item_vehiclebomb_deactivated,Bombe desactiver!,
STRS_inv_item_vehiclebomb_speedbomb_activated,Mefiez-vous,
STRS_inv_item_vehiclebomb_planted,Vous avez planter une bombe (ID: %1).,
STRS_inv_item_Bottled_water,eau,
STRS_inv_item_drink_info,Dans vos statistiques vous pouvez voir comment la soif vous etes,
STRS_inv_item_Bread,pain,
STRS_inv_item_fisch,Poisson,
STRS_inv_item_getreide,Ble,
STRS_inv_item_nahrung_info,Dans vos statistiques vous pouvez voir comment vous etes affamer. Avec cela, vous pouvez vous satisfaire la faim. Juste choisissez combien vous voulez manger et appuyez sur> utilisation <. Si vous atteignez une faim de 100, vous allez mourir!
STRS_inv_item_nahrung_gegessen,Votre faim est maintenant a : %1/100.,
STRS_inv_item_nahrung_verhungern,Tu as la dale.,
STRS_inv_item_drink_verthirstn,Tu as soif.,
STRS_inv_item_drink_gegessen,Votre soif est maintenant a %1/100 .,
STRS_inv_item_selbstmordbombe,Bombe Kamikaze,
STRS_inv_item_selbstmordbombe_info,Lorsque vous utilisez cet article,
STRS_inv_item_selbstmordbombe_globalmsg,Allah Hu Akbar!,
STRS_bank_rob_titlemsg,!! ATTENTION !! Braquage de Banque en cours. Tout Civil present sur les lieux seras ARRETER !! ATTENTION !!,
STRS_bank_rob_lostnomoney,grace a votre assurance banquaire vous n'avais pas perdu d'argents.,
STRS_bank_rob_somemoneylost,La banque a ete voler. Vous avez perdu $%1 et vous avez $%2 dans votre compte bancaire.,
STRS_death_somemoneylost,Vous etes mort.,
STRS_bank_rob_allmoneylost,La banque a ete voler. Vous avez perdu tout l'argent sur votre compte!,
STRS_bank_rob_success,Vous avez braquer la banque ! Echapper vous avant que les flics vous attrape
STRS_bank_mafia_success,Vous avez confisquer tout l'argent.,
STRS_bank_rob_nosuccess,Vous etes parti trop tot ! Vous ne toucher rien !,
STRS_bank_rob_info,Vous decider de voler la banque rester jusqu'a que vous recever l'argent et FUYER!,
STRS_bank_rob_noweapon,Vous ne pouvez pas voler la banque sans etre armer.,
STRS_bank_rob_no,Vous ne pouvez pas voler la banque pour l'instant.,
STRS_bank_dialog_inventargeld,L'argent dans votre inventaire: $%1,
STRS_bank_dialoge_accountgeld,L'argent dans votre compte: $%1,
STRS_bank_dialoge_tax,Incl. Taxes:,
STRS_bank_dialoge_robbsperre,Vous avez voler la banque il n'y a quelques minutes. Vous ne pouvez pas utiliser l'argent %1 minutes aprer l'avoir voler.,
STRS_bank_no_money,Vous n'avez pas assez d'argent sur votre compte.,
STRS_bank_deposit_other_no,Vous n'avez pas assez d'argent sur votre compte.,
STRS_bank_deposit_self_no,Vous n'avez pas assez d'argent sur votre compte pour transferer $%1 sur le compte desirer.,
STRS_bank_deposit_other_no2,vous n'avez pas assez d'argent sur votre compte pour transferer $%1 au compte desirer. N'oublier pas que vous devez avoir asser d'argent pour payer la taxe de transfere de %2 Pourcent.,
STRS_bank_account_getmoney,Vous obtener $%1 de %2 sur votre compte banquaire.,
STRS_bank_deposit_yes,$%1 transferer avec succes au compte desirer. S'il vous plait noter que vous deviez payer %2 pourcent de taxe de transfere. Vous payer donc $%3.,
STRS_bank_deposit_self_yes,$%1 transferer a votre compte.,
STRS_bank_withdraw_yes,$%1 retirer avec succes.,
STRS_bank_zinsen,"Vous obtener %2 Pourcent d'extra dans votre compte banquaire: $%1 .",
STRS_bank_no_valid_number,La valeur n'est pas un nombre valide.,
STRS_bank_player_not_ingame,Error: Le joueur n'est pas en jeu.,
STRS_bank_hints_account_balance,Vous avez %1$ Sur votre compte banquaire.,
STRS_bank_addaction_robb,Braquer la banque,
STRS_bank_addaction_dialog,Menu Bancaire,
STRS_bank_addaction_balance,Solde du compte,
STRD_bank_description_title,Banque,
STRD_bank_description_deposit_transfer,Deposer/transferer,
STRD_bank_description_selectplayer,Selectionnez le Joueur:,
STRD_bank_description_steuern,Incl. Taxes:,
STRD_bank_description_bank_withdraw,Retirer,
STRD_bank_description_submit,Soumettre,
STRD_bank_description_cancel,Annuler,
STRD_bank_description_withdraw,Retirer,
STRS_gasstation_bereits_getankt,Le carburant de ce vehicule est deja a 100%.,
STRS_gasstation_tanken_vclleft,Restez a l'interieur du vehicule pendant que vous ravitailler.,
STRS_gasstation_tanken_vclmoved,Vous avez annuler l'action en vous deplacant,
STRS_gasstation_tanken_money,Vous n'avez pas asser d'argent pour refuel completement.,
STRS_gasstation_tanken_finished,Le vehicule est de nouveau plein!,
STRS_gasstation_tanken_zwischenmsg,Status Carburant: %1 de 100. \n Vous faite le plein,
STRS_addaction_buy_gas,Ajouter 10 Litres de carburant (Pour $%1).,
STRS_invest_action,Invertir dans ce buisness,
STRS_invest_nomoney,Tu es a sec....,
STRS_invest_wait,Attendez 15 minutes pour que les entreprises monte en bourse avant de les vendres,
STRS_invest_lost,"Desoler, pas de chance cette fois-ci.",
STRS_invest_winner,"Felicitation ! Vous gagner $%1!",
STRD_ivnest_title,Investissements,
STRD_invest_buyticket,Investir dans les affaires,
STRD_invest_cancel,Annuler,
STRS_lotto_action,Jouez au loto!,
STRS_lotto_lost,Desoler,
STRS_lotto_winner,Felicitation !!,
STRS_lotto_nomoney,Vous n'avez pas asser d'argent.,
STRS_lotto_wait,Attendez 5 secondes pour votre billet de loto.,
STRD_lotto_title,Loterie,
STRD_lotto_buyticket,Acheter Ticket,
STRD_lotto_cancel,Annuler,
STRS_workplacemission_weapon_alreadyhave,Vous avez deja une livraison d'armes. Obtenez l'arme %1,
STRS_workplacemission_weapon_startjob,Obtenez l'arme %1,
STRS_workplacemission_weapon_donthave,Vous n'avez pas de livraison d'armes,
STRS_workplacemission_weapon_finish,Vous avez livrer l'arme %1 et vous gagner $%2.,
STRS_workplacemission_weapon_cannotfinish,Vous n'avez pas cette arme : (%1). Revenez quand vous l'avez trouver.,
STRS_workplacemission_weapon_zeitsperre,"Vous devez attendre au moins %1 Minutes pour obtenir un nouveau contrat. ""Aiden petit zizi lololol""",
STRS_workplacemission_addaction_searchjob,Pole emploie,
STRS_workplacemission_addaction_searchjob_cancel,Annuler la recherche d'emploie,
STRS_workplacemission_delivery_finish,Vous avez terminer votre mission de livraison et vous avez obtenu $%1!,
STRS_workplacemission_deliverymsg_1,Voici les armes. Apportez les a %1.,
STRS_workplacemission_deliverymsg_2,Ce client %1 a besoin d'une livraison.,
STRS_workplacemission_deliverymsg_3,Prenez cette clé USB et l'amener a %1.,
STRS_workplacemission_deliverymsg_4,Un de nos clients %1 ceux ce paquet.,
STRS_workplacemission_deliverymsg_5,"Voici quelque documents livrer les a %1.",
STRS_workplacemission_deliverymsg_6,Voici quelque jeux video. Livrer les a %1.,
STRS_workplacemission_deliverymsg_7,Ce client %1 a besoin de stockage externe. Livrer lui !.,
STRS_workplacemission_deliverymsg_8,Prenez ce paquet et de le livrer a notre clientele au %1.,
STRS_workplacemission_deliverymsg_9,Il ya des documents secrets dans cette valise. Apportez-les a notre clientele au %1.,
STRS_workplacemission_deliverymsg_10,Ce paquet est pour un client a %1. Livrer lui !.,
STRS_workplacemission_searchjob_targetreached,Vous avez trouver l'objet que vous chercher. Rapporter le pour finir le travail.,
STRS_workplacemission_search_finish,Vous avez trouver la cible et vous avez recu $%1!,
STRS_workplacemission_searchmsg_1,Une voiture a ete abandonner dans la foret. Trouver la !.,
STRS_workplacemission_searchmsg_2,Un Helico ses ecraser dans la foret. Trouver la !.,
STRS_workplacemission_searchmsg_3,Un Ural (camion) a ete abandonner dans la foret. Trouver la !.,
STRS_workplacemission_delivery_finishaction,Mission de livraison terminer.!,
STRS_workplacemission_search_finishaction,Trouver cet objet !,
STRS_addaction_weaponjob_anfang,Obtenez un emploi de livraison d'armes,
STRS_workplacemission_weaponjob_ende,Mission de livraison d'arme terminer.,
STRS_workplacemission_already,Vous avez deja un emploi,
STRS_workplacemission_plane_nospace,Il n'y a pas de place dans votre vehicule pour vos passagers.,
STRS_workplacemission_taxi_action,Mission de Taxis,
STRS_workplacemission_taxi_cancelaction,Missions de Taxis terminer,
STRS_workplacemission_taxi_alreadyinuse,"Soit vous faites deja une mission de taxi, ou vous avez annuler la mission dans les dernieres %1 minutes, Vous ne pouvez pas reprendre une autre mission. ",
STRS_workplacemission_taxi_marker_kunde,Votre passager attend ici,
STRS_workplacemission_taxi_marker_ziel,Votre passager veux attendre ici,
STRS_workplacemission_taxi_begin,Un passager attend pour vous. Vous pouvez voir son / sa position sur la carte. Roulez environ 20 metres pres de lui / elle et il / elle montra a bord de votre vehicule automatiquement.,
STRS_workplacemission_taxi_wannagetin,Votre passager veux monter dans le vehicule Attendez le.,
STRS_workplacemission_taxi_target,Amenez-le a la position marquer sur la carte!,
STRS_workplacemission_taxi_success,Vous avez emmener le passager ou il voulait aller. Pour cette mission vous obtenet $%1. Un nouveau client vous contactera dans quelque seconde.,
STRS_workplacemission_taxi_failure,Either you or your passenger are dead. The Taxi-Mission is cancelled.,
STRS_workplacemission_taxi_canceled,Vous terminer la mission Taxis.,
STRS_workplacemission_taxi_nospace,Il n'y a pas de place dans votre vehicule pour votre passager.,
STRS_rennen_kein_vehicle,Vous devez etre le conducteur du vehicule.,
STRS_rennen_already_racemember,Vous avez deja rejoin la course.,
STRS_rennen_kein_fahrer,Vous devez etre le conducteur du vehicule.,
STRS_rennen_falsches_vcl,Vous n'etes pas autoriser a rejoindre la course avec ce vehicule!,
STRS_rennen_hat_angefangen,La course a deja commencer.,
STRS_rennen_no_racemoney,Vous ne pouvez pas faire cela.,
STRS_rennen_joinedrace,Vous rejoingner la course.,
STRS_rennen_tot,Vous etes mort la course est finit pour vous !.,
STRS_rennen_vcltot,Votre vehicule est detruit la course est finit pour vous !,
STRS_rennen_zuende,La course est terminer.,
STRS_rennen_pub_start1,Une course de rue va commencer dans 60 secondes..,
STRS_rennen_pub_start2,Une belle femme annonce le debut de la course. %1 conducteur s'affronte pour une somme de $%2.,
STRS_rennen_pub_ausgeschlossen,Vous n'etez pas sur la ligne de part vous etes eliminer !,
STRS_rennen_pub_record,Winners Temps: %1!!!,
STRS_rennen_pub_gewinnermeldung,La course est terminer le gagnant est %1 qui a fait toute la course en %2 secondes! %3,
STRS_rennen_pub_gewinner,Tu as gagner la course de rue ! Tu recoi $%1,
STRS_rennen_pub_abort,La course est annuler.,
STRS_Drugs_Plant_Marijuana,Vous avez planter un peu de weed.,
STRS_action_Drugs_MarijuanaBurn,Bruler Weed,
STRS_Drugs_Marijuana_NearlyReady,240 secondes avant que la weed soit seche.,
STRS_action_Drugs_MarijuanaHarvest,Recolter les tetes.,
STRS_Drugs_Marijuana_Ready,Plantation de Weed pret pour la recolte !!,
,,
STRS_mainmenu_MissionTutorial,"Dans ce petit tutoriel, nous allons expliquer les aspects fondamentaux de la mission . Pour plus d'informations visiter Chernarus sujet la vie sur les forums de BI ou jeter un oeil a la seance d'information . \ N \ n
- L'argent , les objets et l'inventaire : \ n
L'argent est l'une des choses importantes dans la vie Chernarus . Alors que les flics reçoivent leurs cheques de paie normale apres un certain temps , civilisations doivent travailler pour leur argent .
Moyens juridiques pour gagner de l'argent restent dans l'un des lieux de travail , acheter des travailleurs
Des moyens illegaux pour gagner de l'argent volent la banque , qui traite de la drogue ou voler d'autres joueurs . Plus d'informations sur les moyens de gagner de l'argent peut etre trouver dans le briefing .
L'argent et tous les autres elements seront stockes dans votre propre inventaire . Vous pouvez l'ouvrir en utilisant l'entrer correspondante dans le menu de votre action. Les articles peuvent etre utilises , supprimes ou donnes a d'autres joueurs . Informations sur les elements peut etre vu dans l'inventaire .
Tous les magasins ou vous pouvez acheter et vendre des articles sont indiques sur la carte (les articles sont des vehicules , des armes et d'autres objets tels que des kits de reparation ... ) . Gardez a l'esprit que vous devez acheter une licence pour les armes et quelques autres articles avant que vous soyez en mesure de les acheter .
Lorsque vous mourrez, vous vous perdez inventaire entier. Afin d'economiser votre argent et les articles que vous pouvez les stocker dans votre compte de banque , a votre repaire ou d'autres entrepots .
Si vous perdez votre connexion a votre compte est enregistrer sur le serveur afin que vous gardez votre argent apres une reconnexion . Les licences sont egalement enregistres . ,
Notez que toutes les informations enregistrers sont perdues lorsque le serveur redemarre ou les modifications de la carte . \ N \ n ,
- Un mot sur les armes et les vehicules : \ n ,
Vous devriez toujours rengainer vos armes en utilisant le menu d'animation qui se trouve dans le menu de votre action. En effectuant flics d'armes degainer vous voir comme une menace et vous attaquer . ,
L'utilisation d'un vehicule vous devez toujours vous assurer que vous etes au volant sur le coter droit de la route et faites attention aux points de controle de police . Notez que votre vehicule peut etre verrouiller a l'aide de l'entrer de l'action ou le trousseau en vous l'inventaire . \ n \ n ,
- Pour commencer: \ n ,
Comme un flic vous devriez toujours communiquer avec les autres personnes. Avertir avant de filmer et d' essayer d'etourdir au lieu de tuer des civils . La premiere chose que vous devez faire est d'obtenir un pistolet paralysant , d'autres armes et un vehicule .
En civ vous etes tres bas sur l'argent . Vous devez acheter un permis de conduire et un petit vehicule pour se rendre a un lieu de travail et faire quelques travaux ou d'y rester pendant un certain temps . Quand avoir assez d'argent , vous pouvez acheter les lieux de travail , magasins ou autres choses pour obtenir un revenu ..",
,,
STRS_mainmenu_AboutThisMission,A propos de cette mission: \n,
STRS_mainmenu_FAQ,Question frequente:\n,
STRD_mainmenu_description_close,Fermer,
STRD_cam_description_header,Free cam,
STRD_cam_description_100north,100m Nord,
STRD_cam_description_100south,100m Sud,
STRD_cam_description_100west,100m Ouest,
STRD_cam_description_100east,100m Est,
STRD_cam_description_halt,Stop,
STRD_cam_description_zoomin,Zoom avant,
STRD_cam_description_zoomout,Zoom arriere,
STRD_cam_description_resetbright,Luminositer auto,
STRD_cam_description_nvgon,Vision nocturne on,
STRD_cam_description_nvgoff,Vision nocturne off,
STRS_item_gasmask_info,Si vous mettez ce masque a gaz, aucun gaz ne peux vous atteindre.,
STRS_item_gasmask,Masque a gaz,
STRS_object_shop,deposer les articles dans cette boutique et d'autres joueurs seront en mesure de les acheter.,
STRS_need_pistol_license,Vous avez besoin d'une licence de pistolet!,
STRS_not_enough_money_riflelicense,Vous n'avez pas asser d'argent.,
STRS_recieved_rifle_license,Vous venez de recevoir la license de fusil semi-automatique.,
STRS_veh_pistol,Cacher pistolet,
STRS_mafia_hosmes,Les murs ont des oreilles. Des homme en costumes noirs vous cherche. Mefiez vous des ravisseurs faite profil bas ou obtenet l'aide de la police.,
STRS_mafia_died,"L'homme qui vous suiver semble etre mort. Vous etes en securiter. C'est bon .. pour l'instant.",
STRS_mafia_away,"Les hommes en costume noir arette de vous chercher. Beau travail!",
STRS_inv_shopdialog_money,,
STRS_inv_item_ration,,
STRS_inv_item_ration_info,,
STRS_inv_item_searchlight_info,,
STRS_inv_item_marijuana,,
STRS_inv_item_drugshed,,
STRS_inv_item_shed_info,,
STRS_inv_item_BigbagfenceCorner,,
STRS_inv_item_bigbagfence,,
STRS_inv_item_bigbagfenceRound,,
STRS_inv_item_bunkersmall,,
STRS_inv_item_danger,,
STRS_inv_item_roadcone,,
STRS_inv_item_factory,,
STRS_inv_item_officebuilding,,
STRS_inv_item_barrack,,
STRS_inv_item_smallhouse,,
STRS_inv_item_smallhouse2,,
STRS_inv_item_mariseed,,
STRS_inv_item_seed_info,,
STRS_inv_item_land_ladder_half,,
STRS_give_minus_then,Vous ne pouvez pas donner un montant iferieure.,
STRS_maincivrules,"",
